,image_link,group_id,entity_name,entity_value
4055,https://m.media-amazon.com/images/I/41WpU3XhzxS.jpg,120219,maximum_weight_recommendation,16.0 ounce
4056,https://m.media-amazon.com/images/I/51awCdcwF8L.jpg,318770,wattage,240.0 watt
4057,https://m.media-amazon.com/images/I/71-avN+e9eL.jpg,801829,maximum_weight_recommendation,18.9 foot
4058,https://m.media-amazon.com/images/I/71zx3LKOTgL.jpg,459516,item_volume,50.0 millilitre
4059,https://m.media-amazon.com/images/I/61xPIu43WaL.jpg,993359,item_weight,250 gram
4060,https://m.media-amazon.com/images/I/91jCjOsyG3L.jpg,557758,item_volume,"[100.0, 150.0] millilitre"
4061,https://m.media-amazon.com/images/I/61Vz61q3MWL.jpg,459516,item_volume,2.0 fluid ounce
4062,https://m.media-amazon.com/images/I/719Biw4NRKL.jpg,969033,maximum_weight_recommendation,64 pound
4063,https://m.media-amazon.com/images/I/71GsFxmM8wL.jpg,860821,voltage,5.0 volt
4064,https://m.media-amazon.com/images/I/71YyCrMjkML.jpg,801829,maximum_weight_recommendation,3.6 kilogram
4065,https://m.media-amazon.com/images/I/612w6UTCzbS.jpg,120219,maximum_weight_recommendation,20.0 gram
4066,https://m.media-amazon.com/images/I/61ahpTJyxmL.jpg,179080,voltage,36.0 volt
4067,https://m.media-amazon.com/images/I/61ZiSytfDdL.jpg,752266,voltage,"[220.0, 240.0] volt"
4068,https://m.media-amazon.com/images/I/61lOTtqDfwL.jpg,860821,voltage,"[220.0, 240.0] volt"
4069,https://m.media-amazon.com/images/I/614I3ZTSB0L.jpg,675317,depth,152.0 millimetre
4070,https://m.media-amazon.com/images/I/51A8Z56hr7L.jpg,401212,height,82.0 centimetre
4071,https://m.media-amazon.com/images/I/618wn+YzqlL.jpg,529606,item_weight,1.0 ounce
4072,https://m.media-amazon.com/images/I/71Bkkq5j9QL.jpg,318770,wattage,20.0 watt
4073,https://m.media-amazon.com/images/I/51dy0pzin+L.jpg,801829,height,27.56 inch
4074,https://m.media-amazon.com/images/I/41gc7+oj4FL.jpg,752266,voltage,220.0 volt
4075,https://m.media-amazon.com/images/I/71qwSQpcJfL.jpg,969033,maximum_weight_recommendation,27 kilogram
4076,https://m.media-amazon.com/images/I/71pE7y3vNvL.jpg,752266,wattage,40.0 watt
4077,https://m.media-amazon.com/images/I/81K+8KwB5WS.jpg,801829,maximum_weight_recommendation,330 pound
4078,https://m.media-amazon.com/images/I/71rjYODcrAL.jpg,801829,maximum_weight_recommendation,300.0 pound
4079,https://m.media-amazon.com/images/I/51kxxeB-0eL.jpg,487566,depth,81.0 inch
4080,https://m.media-amazon.com/images/I/71UAXzAgC1L.jpg,318770,wattage,60.0 watt
4081,https://m.media-amazon.com/images/I/81yECiiunGL.jpg,892291,wattage,2.5 watt
4082,https://m.media-amazon.com/images/I/51XQL3Ext3L.jpg,299791,item_weight,5.0 gram
4083,https://m.media-amazon.com/images/I/81V5VhsbXHS.jpg,120219,maximum_weight_recommendation,100.0 gram
4084,https://m.media-amazon.com/images/I/41+iHqdBuLL.jpg,658892,depth,7.4 inch
4085,https://m.media-amazon.com/images/I/81XO2V4koVL.jpg,731432,item_weight,500.0 gram
4086,https://m.media-amazon.com/images/I/51fQAv1tn4L.jpg,226504,height,3.54 inch
4087,https://m.media-amazon.com/images/I/51mDnR5qrCL.jpg,208023,depth,30.0 centimetre
4088,https://m.media-amazon.com/images/I/51tqzrH3f4L.jpg,970563,width,7.5 centimetre
4089,https://m.media-amazon.com/images/I/71PEoTjCi5L.jpg,801829,maximum_weight_recommendation,100 kilogram
4090,https://m.media-amazon.com/images/I/71CLJaKHDrL.jpg,916768,item_volume,33.0 litre
4091,https://m.media-amazon.com/images/I/71pk97CUa2L.jpg,752266,wattage,35.0 watt
4092,https://m.media-amazon.com/images/I/61VUspopVuL.jpg,459516,item_volume,4.0 fluid ounce
4093,https://m.media-amazon.com/images/I/51r8ZvyHN1L.jpg,347404,width,40.0 centimetre
4094,https://m.media-amazon.com/images/I/71OPhI-pPrL.jpg,801829,maximum_weight_recommendation,50 kilogram
4095,https://m.media-amazon.com/images/I/61G8eZZUtlL.jpg,752266,wattage,100.0 watt
4096,https://m.media-amazon.com/images/I/61BQ6E3qo2L.jpg,906725,width,15.0 millimetre
4097,https://m.media-amazon.com/images/I/519IiN9ymeS.jpg,120569,item_volume,8.0 fluid ounce
4098,https://m.media-amazon.com/images/I/41mJuq-7jCL.jpg,204245,maximum_weight_recommendation,12 kilogram
4099,https://m.media-amazon.com/images/I/51PQV8d3QsL.jpg,318770,wattage,100.0 watt
4100,https://m.media-amazon.com/images/I/71jiXGPvynL.jpg,483370,item_weight,2.0 gram
4101,https://m.media-amazon.com/images/I/611pt6HwrYL.jpg,752266,wattage,100.0 watt
4102,https://m.media-amazon.com/images/I/61EhuP7phsL.jpg,483370,height,20.0 inch
4103,https://m.media-amazon.com/images/I/91j4yoFafkL.jpg,459516,item_volume,30.0 millilitre
4104,https://m.media-amazon.com/images/I/61FylJZ81HL.jpg,752266,voltage,"[0.0, 10.0] volt"
4105,https://m.media-amazon.com/images/I/71-DRruLMHL.jpg,120219,maximum_weight_recommendation,20.0 pound
4106,https://m.media-amazon.com/images/I/51wKaOi6owL.jpg,960361,width,42.0 centimetre
4107,https://m.media-amazon.com/images/I/81aNLGHcx2L.jpg,525429,voltage,"[220.0, 240.0] volt"
4108,https://m.media-amazon.com/images/I/71YGVcj0aAL.jpg,860821,wattage,6.5 watt
4109,https://m.media-amazon.com/images/I/71eeXUlgQ2S.jpg,120219,maximum_weight_recommendation,11.0 pound
4110,https://m.media-amazon.com/images/I/51lbX75xuHL.jpg,252585,item_volume,1.4 cubic inch
4111,https://m.media-amazon.com/images/I/51S3PJAkpjL.jpg,347320,width,8.5 centimetre
4112,https://m.media-amazon.com/images/I/81F320fNQLL.jpg,752266,voltage,"[220.0, 240.0] volt"
4113,https://m.media-amazon.com/images/I/61f+QM77ZDL.jpg,983323,wattage,750.0 watt
4114,https://m.media-amazon.com/images/I/51Jzf7nJaVL.jpg,658892,depth,19.5 centimetre
4115,https://m.media-amazon.com/images/I/71cn4to3ipL.jpg,120219,maximum_weight_recommendation,45.0 gram
4116,https://m.media-amazon.com/images/I/51Hw5N+rW-L.jpg,729734,height,165.0 millimetre
4117,https://m.media-amazon.com/images/I/517JI15oNeL.jpg,641642,wattage,2.0 watt
4118,https://m.media-amazon.com/images/I/51rGh7woCSL.jpg,983323,voltage,2.0 volt
4119,https://m.media-amazon.com/images/I/51gKcVELmoL.jpg,681445,height,25.0 centimetre
4120,https://m.media-amazon.com/images/I/71r+7FyojnL.jpg,375816,item_weight,250.0 gram
4121,https://m.media-amazon.com/images/I/614mraMzaSL.jpg,928606,height,5.75 inch
4122,https://m.media-amazon.com/images/I/81MK2ZfvpnL.jpg,369753,item_volume,1.7 ounce
4123,https://m.media-amazon.com/images/I/61+E4nE3ULL.jpg,347320,depth,59.0 inch
4124,https://m.media-amazon.com/images/I/81T7GbX4JUL.jpg,916768,item_volume,1675.0 millilitre
4125,https://m.media-amazon.com/images/I/71itImylaqL.jpg,487566,item_weight,350.0 gram
4126,https://m.media-amazon.com/images/I/3192m+4dW8L.jpg,731432,item_weight,12.0 milligram
4127,https://m.media-amazon.com/images/I/71e0NqMEyPL.jpg,318770,wattage,40.0 watt
4128,https://m.media-amazon.com/images/I/71MRWaSonFL.jpg,120569,item_volume,16.0 fluid ounce
4129,https://m.media-amazon.com/images/I/717OexTBthL.jpg,120219,maximum_weight_recommendation,4.0 microgram
4130,https://m.media-amazon.com/images/I/51nWzDLhp0L.jpg,351134,width,20.0 centimetre
4131,https://m.media-amazon.com/images/I/51T+JsHsIbL.jpg,841314,height,47.0 millimetre
4132,https://m.media-amazon.com/images/I/51XBimRXOsL.jpg,816782,depth,24.0 inch
4133,https://m.media-amazon.com/images/I/619KWclATML.jpg,931856,width,8.0 centimetre
4134,https://m.media-amazon.com/images/I/51k3F0dvSJL.jpg,347320,depth,9.0 metre
4135,https://m.media-amazon.com/images/I/71ivwu8BL7L.jpg,271537,voltage,120.0 volt
4136,https://m.media-amazon.com/images/I/51NmzGlaQ-L.jpg,680232,width,2.9 inch
4137,https://m.media-amazon.com/images/I/71IYRkrV+VL.jpg,318770,wattage,15.0 watt
4138,https://m.media-amazon.com/images/I/51Sk3UQB5sL.jpg,877667,height,25.0 centimetre
4139,https://m.media-amazon.com/images/I/51Eek+2HdJL.jpg,241608,width,78.0 centimetre
4140,https://m.media-amazon.com/images/I/81kL3RL9DAL.jpg,709627,voltage,3.6 volt
4141,https://m.media-amazon.com/images/I/712teT1MlsS.jpg,271537,voltage,12.0 volt
4142,https://m.media-amazon.com/images/I/814-ak7ZRFL.jpg,731432,item_weight,665.0 milligram
4143,https://m.media-amazon.com/images/I/71Pcab2ExmL.jpg,752266,wattage,28.0 watt
4144,https://m.media-amazon.com/images/I/61ys1ciEIRL.jpg,120219,maximum_weight_recommendation,9.0 gram
4145,https://m.media-amazon.com/images/I/610GTfdbRUL.jpg,752266,width,285.0 millimetre
4146,https://m.media-amazon.com/images/I/81lc-GAjkFL.jpg,120219,maximum_weight_recommendation,4.5 kilogram
4147,https://m.media-amazon.com/images/I/51+s7nA9N-S.jpg,860080,height,72.0 centimetre
4148,https://m.media-amazon.com/images/I/61Gx+chLeML.jpg,801829,maximum_weight_recommendation,350 pound
4149,https://m.media-amazon.com/images/I/6182LFFJ6VL.jpg,687867,width,8.3 inch
4150,https://m.media-amazon.com/images/I/614BrzJKPCL.jpg,311997,item_weight,10.0 kilogram
4151,https://m.media-amazon.com/images/I/61dgtJbfnmL.jpg,752266,wattage,6.0 watt
4152,https://m.media-amazon.com/images/I/71kGR4T-pIL.jpg,299791,item_weight,30.0 gram
4153,https://m.media-amazon.com/images/I/51SYmD1NzNL.jpg,675317,depth,3.42 inch
4154,https://m.media-amazon.com/images/I/61akUg+z-TL.jpg,299791,item_weight,44.0 gram
4155,https://m.media-amazon.com/images/I/61ckAMMT+CL.jpg,916768,item_volume,650.0 millilitre
4156,https://m.media-amazon.com/images/I/71ccvAefg4S.jpg,788365,item_weight,122.0 gram
4157,https://m.media-amazon.com/images/I/51lZJ+BT5BL.jpg,609588,height,5.3 inch
4158,https://m.media-amazon.com/images/I/61q8786acxL.jpg,120569,item_volume,1000.0 millilitre
4159,https://m.media-amazon.com/images/I/91mAaKY+tkL.jpg,752266,wattage,50.0 watt
4160,https://m.media-amazon.com/images/I/61MH1TM0J1L.jpg,449805,item_weight,0.5 kilogram
4161,https://m.media-amazon.com/images/I/61LhXB6-BgL.jpg,120219,maximum_weight_recommendation,3.0 gram
4162,https://m.media-amazon.com/images/I/51C8AANhJoL.jpg,991868,depth,36.0 centimetre
4163,https://m.media-amazon.com/images/I/41VXROk6oPL.jpg,416664,wattage,1.4 watt
4164,https://m.media-amazon.com/images/I/51I1dFDfN0S.jpg,752266,voltage,"[24.0, 96.0] volt"
4165,https://m.media-amazon.com/images/I/71VFzkDpZ9L.jpg,254449,item_volume,30.0 millilitre
4166,https://m.media-amazon.com/images/I/81u1lD9xFaL.jpg,254449,item_weight,300.0 milligram
4167,https://m.media-amazon.com/images/I/61Bv9SGKG7L.jpg,675317,depth,5.11 inch
4168,https://m.media-amazon.com/images/I/71en63cDKsL.jpg,120219,maximum_weight_recommendation,10.0 gram
4169,https://m.media-amazon.com/images/I/612InvEOQrL.jpg,396159,depth,135.0 centimetre
4170,https://m.media-amazon.com/images/I/61BqeMgBTHL.jpg,276700,depth,75.0 centimetre
4171,https://m.media-amazon.com/images/I/61EhEkKsPkL.jpg,752266,width,140.0 millimetre
4172,https://m.media-amazon.com/images/I/61CpnF1XS4L.jpg,801829,maximum_weight_recommendation,125 kilogram
4173,https://m.media-amazon.com/images/I/51dsgcVDMJL.jpg,304120,height,10.67 inch
4174,https://m.media-amazon.com/images/I/51SUPn50UkL.jpg,258617,width,1.5 inch
4175,https://m.media-amazon.com/images/I/51Xp6GrUwaL.jpg,916768,height,2.5 inch
4176,https://m.media-amazon.com/images/I/51VhxAbIe-L.jpg,661582,width,24.3 centimetre
4177,https://m.media-amazon.com/images/I/51PyK4NvXfL.jpg,751532,height,95.0 centimetre
4178,https://m.media-amazon.com/images/I/81OA+4T0UPL.jpg,459516,item_volume,16.0 fluid ounce
4179,https://m.media-amazon.com/images/I/51+3lb9JDdL.jpg,104874,width,9.0 inch
4180,https://m.media-amazon.com/images/I/51zPP1kOZtL.jpg,759408,width,7.0 inch
4181,https://m.media-amazon.com/images/I/A1TrvHoE8IL.jpg,969033,maximum_weight_recommendation,8 kilogram
4182,https://m.media-amazon.com/images/I/61BJKhVhKnL.jpg,589105,height,3.0 centimetre
4183,https://m.media-amazon.com/images/I/51k2L81MZaL.jpg,150535,width,7.7 inch
4184,https://m.media-amazon.com/images/I/71UOQ1-JF6L.jpg,156839,maximum_weight_recommendation,7 kilogram
4185,https://m.media-amazon.com/images/I/71XH2YzPPCL.jpg,507619,item_weight,5.5 pound
4186,https://m.media-amazon.com/images/I/51nDJJx9HrL.jpg,416664,height,1.77 inch
4187,https://m.media-amazon.com/images/I/71hV+K86OlL.jpg,563130,item_weight,450.0 gram
4188,https://m.media-amazon.com/images/I/51rqSy9er3L.jpg,267182,width,45.0 centimetre
4189,https://m.media-amazon.com/images/I/51W77yuFkWL.jpg,186035,voltage,"[12.0, 24.0] volt"
4190,https://m.media-amazon.com/images/I/614az31va3L.jpg,784538,depth,8.0 inch
4191,https://m.media-amazon.com/images/I/A17s9sLD-ML.jpg,120219,maximum_weight_recommendation,3127.0 ton
4192,https://m.media-amazon.com/images/I/51vQbT+tBUL.jpg,928606,wattage,24.0 watt
4193,https://m.media-amazon.com/images/I/71Aljx7bpkS.jpg,308856,item_weight,15.0 kilogram
4194,https://m.media-amazon.com/images/I/71cJeAf1XaL.jpg,752266,wattage,40.0 watt
4195,https://m.media-amazon.com/images/I/61QkJUELJGL.jpg,916768,item_volume,125.0 millilitre
4196,https://m.media-amazon.com/images/I/81yreq3+57L.jpg,179080,voltage,48.0 volt
4197,https://m.media-amazon.com/images/I/51id5-nRNEL.jpg,906725,depth,90.0 millimetre
4198,https://m.media-amazon.com/images/I/71zsnzMKPVL.jpg,801829,maximum_weight_recommendation,300 pound
4199,https://m.media-amazon.com/images/I/610yE6ju1vL.jpg,653767,width,16.0 inch
4200,https://m.media-amazon.com/images/I/41ZcoEE2vwL.jpg,861555,depth,10.2 inch
4201,https://m.media-amazon.com/images/I/51SfMqvc1mL.jpg,120219,maximum_weight_recommendation,3.0 gram
4202,https://m.media-amazon.com/images/I/61L4DZBdN8L.jpg,523149,item_weight,14.7 gram
4203,https://m.media-amazon.com/images/I/81FfdtBsnaL.jpg,179080,wattage,250.0 watt
4204,https://m.media-amazon.com/images/I/71nFxsdKdEL.jpg,884560,item_volume,100.0 millilitre
4205,https://m.media-amazon.com/images/I/31DBXVulK+S.jpg,927180,depth,620.0 millimetre
4206,https://m.media-amazon.com/images/I/416t8xzJnVL.jpg,858439,width,4.5 centimetre
4207,https://m.media-amazon.com/images/I/71vI30TNbjL.jpg,752266,voltage,"[185.0, 265.0] volt"
4208,https://m.media-amazon.com/images/I/71wXuw1uj+L.jpg,281678,item_volume,35.0 litre
4209,https://m.media-amazon.com/images/I/61ix5NrxHZL.jpg,884560,item_volume,250.0 millilitre
4210,https://m.media-amazon.com/images/I/618up8zr7KL.jpg,416664,width,4.33 inch
4211,https://m.media-amazon.com/images/I/41So2mqhYWL.jpg,823083,width,3.0 centimetre
4212,https://m.media-amazon.com/images/I/61eA1RUscrL.jpg,459516,item_volume,1.0 fluid ounce
4213,https://m.media-amazon.com/images/I/51unZw-or0L.jpg,731252,height,30.0 centimetre
4214,https://m.media-amazon.com/images/I/51Ki5dO8UGL.jpg,886874,width,17.0 centimetre
4215,https://m.media-amazon.com/images/I/71S5Seq2MUL.jpg,254449,item_volume,2.0 fluid ounce
4216,https://m.media-amazon.com/images/I/61RjBJbFxgL.jpg,369753,item_volume,0.92 fluid ounce
4217,https://m.media-amazon.com/images/I/61+gquLNBPL.jpg,470067,height,3.0 inch
4218,https://m.media-amazon.com/images/I/71wTu+0V37L.jpg,860821,voltage,120.0 volt
4219,https://m.media-amazon.com/images/I/71vSQxTp1tL.jpg,179080,wattage,1000.0 watt
4220,https://m.media-amazon.com/images/I/71uaC5VasYL.jpg,186035,voltage,"[12.8, 16.5] volt"
4221,https://m.media-amazon.com/images/I/61iQVtCS-PL.jpg,179080,voltage,3.0 volt
4222,https://m.media-amazon.com/images/I/51XL-P9wSnL.jpg,675317,width,23.0 millimetre
4223,https://m.media-amazon.com/images/I/51tXc4LfpKL.jpg,120569,item_volume,100.0 millilitre
4224,https://m.media-amazon.com/images/I/71A38b8qBVL.jpg,969033,maximum_weight_recommendation,20 pound
4225,https://m.media-amazon.com/images/I/81sRFVkIH0L.jpg,986984,voltage,240.0 volt
4226,https://m.media-amazon.com/images/I/71MgIoW0j0L.jpg,648011,voltage,"[110.0, 130.0] volt"
4227,https://m.media-amazon.com/images/I/61Kzp6mUyDL.jpg,140266,voltage,230.0 volt
4228,https://m.media-amazon.com/images/I/71XrV2ndcvL.jpg,120219,maximum_weight_recommendation,8.0 pound
4229,https://m.media-amazon.com/images/I/71gvC-M-uVL.jpg,179080,voltage,48.0 volt
4230,https://m.media-amazon.com/images/I/51KxHJNm4GL.jpg,752266,height,52.0 centimetre
4231,https://m.media-amazon.com/images/I/81NBMuj8d5L.jpg,860821,voltage,5.0 volt
4232,https://m.media-amazon.com/images/I/71zNjsThYyL.jpg,529606,item_weight,8 ounce
4233,https://m.media-amazon.com/images/I/81kAYW6j3VL.jpg,254449,item_volume,100.0 litre
4234,https://m.media-amazon.com/images/I/51FbcCa1aOL.jpg,347320,depth,27.9 centimetre
4235,https://m.media-amazon.com/images/I/51lAsbiXZZL.jpg,417434,depth,60.0 centimetre
4236,https://m.media-amazon.com/images/I/81U3noM0qPL.jpg,648011,voltage,"[170.0, 260.0] volt"
4237,https://m.media-amazon.com/images/I/51VTWNY48cL.jpg,156839,maximum_weight_recommendation,30 kilogram
4238,https://m.media-amazon.com/images/I/7148yPQvcyS.jpg,860821,wattage,6.0 watt
4239,https://m.media-amazon.com/images/I/610ch+FuJPL.jpg,281210,width,3.5 inch
4240,https://m.media-amazon.com/images/I/71XPTmNqz1L.jpg,179080,voltage,36.0 volt
4241,https://m.media-amazon.com/images/I/516T28vbFiL.jpg,594224,height,22.0 centimetre
4242,https://m.media-amazon.com/images/I/51I3LXRrd+L.jpg,180726,height,0.98 inch
4243,https://m.media-amazon.com/images/I/71Xs6Js3ZFL.jpg,204245,maximum_weight_recommendation,110 kilogram
4244,https://m.media-amazon.com/images/I/61Iq1DGh8sL.jpg,892291,wattage,233.0 watt
4245,https://m.media-amazon.com/images/I/71bCDu8p9wL.jpg,709627,voltage,3.7 volt
4246,https://m.media-amazon.com/images/I/81wNWgWoIEL.jpg,267182,voltage,0.5 volt
4247,https://m.media-amazon.com/images/I/81A06ZOKZPL.jpg,179080,voltage,48.0 volt
4248,https://m.media-amazon.com/images/I/714HMECbaxL.jpg,922709,wattage,235.0 watt
4249,https://m.media-amazon.com/images/I/61CfNLDbO5S.jpg,849273,depth,10.2 inch
4250,https://m.media-amazon.com/images/I/61oLIAQKKTL.jpg,752266,wattage,3.0 watt
4251,https://m.media-amazon.com/images/I/71KkU-toZBL.jpg,641642,voltage,12.0 volt
4252,https://m.media-amazon.com/images/I/71rh0GeKwGL.jpg,318770,wattage,75.0 watt
4253,https://m.media-amazon.com/images/I/61l-swMUbkL.jpg,459516,item_volume,195.0 millilitre
4254,https://m.media-amazon.com/images/I/61HDK7MtSLL.jpg,611510,maximum_weight_recommendation,2 pound
4255,https://m.media-amazon.com/images/I/61L9+NUnhrL.jpg,630869,item_weight,8.0 gram
4256,https://m.media-amazon.com/images/I/41dqj7rvNUL.jpg,478357,height,16.5 inch
4257,https://m.media-amazon.com/images/I/71P+LbRf85L.jpg,120219,maximum_weight_recommendation,10.0 pound
4258,https://m.media-amazon.com/images/I/51890bRq01L.jpg,292475,width,6.0 inch
4259,https://m.media-amazon.com/images/I/41Wmob86r8L.jpg,709627,voltage,26.0 volt
4260,https://m.media-amazon.com/images/I/61-nt9HPpaL.jpg,579652,depth,145.0 centimetre
4261,https://m.media-amazon.com/images/I/51hOrBP8ipL.jpg,470067,height,130.0 millimetre
4262,https://m.media-amazon.com/images/I/51hgW3ri9AL.jpg,483370,depth,18.0 centimetre
4263,https://m.media-amazon.com/images/I/61nuvTOrttL.jpg,630869,item_weight,3.0 gram
4264,https://m.media-amazon.com/images/I/71v0lvxhtwL.jpg,271537,voltage,24.0 volt
4265,https://m.media-amazon.com/images/I/617dS3th9JL.jpg,965518,width,25.0 millimetre
4266,https://m.media-amazon.com/images/I/51XpMN2Q9vS.jpg,418233,width,8.26 inch
4267,https://m.media-amazon.com/images/I/51dyWnUyJJL.jpg,722930,depth,8.4 centimetre
4268,https://m.media-amazon.com/images/I/61gbRH2MSNL.jpg,178958,maximum_weight_recommendation,100.0 gram
4269,https://m.media-amazon.com/images/I/71vbV2Q5zUL.jpg,751532,maximum_weight_recommendation,250 pound
4270,https://m.media-amazon.com/images/I/71wF7wU0xVL.jpg,751532,maximum_weight_recommendation,250 pound
4271,https://m.media-amazon.com/images/I/716Mei+zvzL.jpg,120219,maximum_weight_recommendation,200.0 gram
4272,https://m.media-amazon.com/images/I/81dk-v-liUL.jpg,459516,item_volume,24.0 gallon
4273,https://m.media-amazon.com/images/I/61qSx6Rhf+L.jpg,752266,wattage,200.0 watt
4274,https://m.media-amazon.com/images/I/612nAKW0hYL.jpg,154981,width,1.0 centimetre
4275,https://m.media-amazon.com/images/I/51fekbvTdHL.jpg,945489,height,3.94 inch
4276,https://m.media-amazon.com/images/I/514qunPle1L.jpg,276611,height,190.0 centimetre
4277,https://m.media-amazon.com/images/I/615BS9z7LLL.jpg,594224,width,4.0 inch
4278,https://m.media-amazon.com/images/I/61HoMeKzp9L.jpg,993359,item_weight,100 gram
4279,https://m.media-amazon.com/images/I/619k3yuvMJL.jpg,849273,depth,15.5 inch
4280,https://m.media-amazon.com/images/I/81C9L46L9UL.jpg,459516,item_volume,"[200.0, 300.0] millilitre"
4281,https://m.media-amazon.com/images/I/61y69XGnkfL.jpg,752266,voltage,"[110.0, 240.0] volt"
4282,https://m.media-amazon.com/images/I/61bCW2iiApL.jpg,630390,item_weight,1.65 pound
4283,https://m.media-amazon.com/images/I/91lW0W5BP6L.jpg,225091,item_volume,2.68 millilitre
4284,https://m.media-amazon.com/images/I/610Bxb4tT0L.jpg,635528,depth,6.1 inch
4285,https://m.media-amazon.com/images/I/71rLGrGN8aL.jpg,969033,maximum_weight_recommendation,25 pound
4286,https://m.media-amazon.com/images/I/51qq4zPzKPL.jpg,276611,width,60.0 centimetre
4287,https://m.media-amazon.com/images/I/71ewJ15LJML.jpg,120219,maximum_weight_recommendation,190.0 gram
4288,https://m.media-amazon.com/images/I/51PYuBY6LdL.jpg,648011,height,14.0 centimetre
4289,https://m.media-amazon.com/images/I/61L9-e8PScS.jpg,752266,wattage,60.0 watt
4290,https://m.media-amazon.com/images/I/610OAo5T0BL.jpg,667819,width,3.74 inch
4291,https://m.media-amazon.com/images/I/71K7u48BU4L.jpg,746096,wattage,2.0 watt
4292,https://m.media-amazon.com/images/I/610tpHXxgvL.jpg,524117,depth,47.0 centimetre
4293,https://m.media-amazon.com/images/I/51+lBCUqfaL.jpg,437623,depth,225.0 millimetre
4294,https://m.media-amazon.com/images/I/51FL6+HHBmL.jpg,425150,width,9.0 centimetre
4295,https://m.media-amazon.com/images/I/51qXDOvkrrL.jpg,653767,depth,150.0 centimetre
4296,https://m.media-amazon.com/images/I/51zd83d6RfL.jpg,501250,voltage,"[120.0, 240.0] volt"
4297,https://m.media-amazon.com/images/I/61r9bHP4g0L.jpg,983323,voltage,"[3.5, 9.0] volt"
4298,https://m.media-amazon.com/images/I/51CcfZEObDL.jpg,299791,item_weight,21.0 gram
4299,https://m.media-amazon.com/images/I/51YKDpqHEDL.jpg,237000,height,124.0 centimetre
4300,https://m.media-amazon.com/images/I/51CgFaniTwL.jpg,271537,voltage,12.0 volt
4301,https://m.media-amazon.com/images/I/71a2UgSLc+L.jpg,916768,item_volume,37.0 millilitre
4302,https://m.media-amazon.com/images/I/513Sylib1cL.jpg,734280,depth,19.0 centimetre
4303,https://m.media-amazon.com/images/I/71chHqU-eHL.jpg,752266,wattage,24.0 watt
4304,https://m.media-amazon.com/images/I/51TL5iAp-OL.jpg,311997,width,23.0 centimetre
4305,https://m.media-amazon.com/images/I/61Pcz6XLcKL.jpg,225091,item_volume,4.0 litre
4306,https://m.media-amazon.com/images/I/91eOK-P6U8L.jpg,318770,wattage,240.0 watt
4307,https://m.media-amazon.com/images/I/51WbTuhSYaL.jpg,784538,width,515.0 millimetre
4308,https://m.media-amazon.com/images/I/61txQR+XJ0L.jpg,648011,voltage,120.0 volt
4309,https://m.media-amazon.com/images/I/71f-bwSof2L.jpg,281678,item_volume,8.12 fluid ounce
4310,https://m.media-amazon.com/images/I/718J201eSOL.jpg,752266,voltage,"[85.0, 256.0] volt"
4311,https://m.media-amazon.com/images/I/51RQ0eiTRvL.jpg,416664,height,6.0 inch
4312,https://m.media-amazon.com/images/I/81-ZQCU4cfL.jpg,271537,voltage,12.0 volt
4313,https://m.media-amazon.com/images/I/71MuScQlpjL.jpg,752266,voltage,1.2 volt
4314,https://m.media-amazon.com/images/I/612zqCLj3WL.jpg,486636,depth,23.0 centimetre
4315,https://m.media-amazon.com/images/I/61qiINKrVcL.jpg,120219,maximum_weight_recommendation,65.0 ton
4316,https://m.media-amazon.com/images/I/612kgTkTz2L.jpg,752266,wattage,20.0 watt
4317,https://m.media-amazon.com/images/I/71aQFnr30lL.jpg,369753,item_volume,"[2.0, 3.0] millilitre"
4318,https://m.media-amazon.com/images/I/51Dmbj2-APL.jpg,860821,width,132.0 centimetre
4319,https://m.media-amazon.com/images/I/71LJs04-4wL.jpg,844474,item_weight,0.95 pound
4320,https://m.media-amazon.com/images/I/618M7vwgPPL.jpg,894418,width,16.0 inch
4321,https://m.media-amazon.com/images/I/61k0naaKwcL.jpg,120219,maximum_weight_recommendation,3.0 kilogram
4322,https://m.media-amazon.com/images/I/71cMWF00zyL.jpg,120219,maximum_weight_recommendation,5.0 kilogram
4323,https://m.media-amazon.com/images/I/91M7iXO1VeL.jpg,459516,item_volume,16.0 fluid ounce
4324,https://m.media-amazon.com/images/I/61+Sb0DPWIL.jpg,347404,height,22.0 inch
4325,https://m.media-amazon.com/images/I/81YGzaQQ+JL.jpg,459516,item_volume,2.0 pint
4326,https://m.media-amazon.com/images/I/61iGZEAFgUL.jpg,369753,item_volume,3.52 fluid ounce
4327,https://m.media-amazon.com/images/I/51TKtrjkouL.jpg,969033,maximum_weight_recommendation,95 pound
4328,https://m.media-amazon.com/images/I/61FfSZn-zOL.jpg,681445,width,5.7 centimetre
4329,https://m.media-amazon.com/images/I/71HUmY02aJL.jpg,459516,item_volume,2.0 millilitre
4330,https://m.media-amazon.com/images/I/51k2O4whQNL.jpg,752266,wattage,1.0 watt
4331,https://m.media-amazon.com/images/I/61j-hewpFTL.jpg,120219,maximum_weight_recommendation,0.56 ounce
4332,https://m.media-amazon.com/images/I/71RVggUHMSL.jpg,918474,maximum_weight_recommendation,330 pound
4333,https://m.media-amazon.com/images/I/31dFXmE3i6L.jpg,529606,height,3.5 centimetre
4334,https://m.media-amazon.com/images/I/61bYfFoaBWL.jpg,397856,item_weight,120.0 milligram
4335,https://m.media-amazon.com/images/I/81AnNNO-kRL.jpg,611510,maximum_weight_recommendation,110 kilogram
